0,0.091222379890533153
50,0.7804581390634503
100,0.83113723900263536
150,0.8919521589296574
200,0.90208797891749448
250,0.91222379890533145
300,0.86154469896614638
350,0.91222379890533145
400,0.96290289884451652
450,0.88181633894182043
500,0.9324954388810055
550,0.94263125886884247
600,0.9324954388810055
650,0.90208797891749448
700,0.95276707885667955
750,0.94263125886884247
800,0.96290289884451652
850,0.95276707885667955
900,0.92235961889316853
950,0.9324954388810055
1000,0.95276707885667955
1050,0.96290289884451652
1100,0.95276707885667955
1150,0.95276707885667955
1200,0.99331035880802765
1250,0.96290289884451652
1300,0.9324954388810055
1350,0.9730387188323536
1400,0.9730387188323536
1450,0.98317453882019057
1500,0.98317453882019057
1550,0.9730387188323536
1600,0.94263125886884247
1650,0.9730387188323536
1700,0.96290289884451652
1750,0.98317453882019057
1800,0.9730387188323536
1850,0.9730387188323536
1900,0.9324954388810055
1950,0.99331035880802765
