0,0.17184035476718404
50,0.52660753880266076
100,0.69290465631929044
150,0.770509977827051
200,0.8647450110864745
250,0.79268292682926822
300,0.84811529933481156
350,0.84257206208425717
400,0.89800443458980039
450,0.92017738359201773
500,0.95343680709534362
550,0.89246119733924612
600,0.89246119733924612
650,0.91463414634146334
700,0.94235033259423495
750,0.93680709534368067
800,0.90909090909090906
850,0.92572062084257201
900,0.93680709534368067
950,0.92572062084257201
1000,0.92572062084257201
1050,0.95898004434589801
1100,0.95343680709534362
1150,0.92572062084257201
1200,0.95343680709534362
1250,0.92572062084257201
1300,0.93680709534368067
1350,0.93680709534368067
1400,0.93680709534368067
1450,0.94235033259423495
1500,0.96452328159645229
1550,0.93680709534368067
1600,0.93680709534368067
1650,0.97560975609756095
1700,0.93680709534368067
1750,0.98669623059866962
1800,0.97006651884700668
1850,0.9312638580931264
1900,0.95343680709534362
1950,0.94789356984478934
