0,0.9312638580931264
50,0.95343680709534362
100,0.90909090909090906
150,0.90909090909090906
200,0.89246119733924612
250,0.92572062084257201
300,0.91463414634146334
350,0.89800443458980039
400,0.90354767184035478
450,0.88137472283813745
500,0.87583148558758317
550,0.88691796008869173
600,0.88691796008869173
650,0.90354767184035478
700,0.85920177383592011
750,0.92017738359201773
800,0.92572062084257201
850,0.91463414634146334
900,0.89800443458980039
950,0.92017738359201773
1000,0.92017738359201773
1050,0.89246119733924612
1100,0.89800443458980039
1150,0.89800443458980039
1200,0.92017738359201773
1250,0.9312638580931264
1300,0.89246119733924612
1350,0.89800443458980039
1400,0.89246119733924612
1450,0.89246119733924612
1500,0.90354767184035478
1550,0.87028824833702878
1600,0.87583148558758317
1650,0.89246119733924612
1700,0.89800443458980039
1750,0.8647450110864745
1800,0.90909090909090906
1850,0.90909090909090906
1900,0.84811529933481156
1950,0.90354767184035478
