0,0.94376337808912236
50,0.95349289745086596
100,0.97295193617435294
150,0.94376337808912236
200,0.96322241681260945
250,0.94376337808912236
300,0.95349289745086596
350,0.95349289745086596
400,0.95349289745086596
450,0.95349289745086596
500,0.93403385872737887
550,0.93403385872737887
600,0.94376337808912236
650,0.98268145553609654
700,0.91457482000389179
750,0.9048453006421483
800,0.94376337808912236
850,0.92430433936563527
900,0.91457482000389179
950,0.9048453006421483
1000,0.94376337808912236
1050,0.97295193617435294
1100,0.87565674255691772
1150,0.93403385872737887
1200,0.94376337808912236
1250,0.94376337808912236
1300,0.95349289745086596
1350,0.93403385872737887
1400,0.99241097489784003
1450,0.95349289745086596
1500,0.8951157812804047
1550,0.92430433936563527
1600,0.95349289745086596
1650,0.92430433936563527
1700,0.92430433936563527
1750,0.93403385872737887
1800,0.94376337808912236
1850,0.94376337808912236
1900,0.97295193617435294
1950,0.96322241681260945
