0,0.0
50,0.96916299559471364
100,0.96916299559471364
150,0.96916299559471364
200,0.96916299559471364
250,0.92511013215859039
300,0.92511013215859039
350,0.96916299559471364
400,0.96916299559471364
450,0.96916299559471364
500,0.92511013215859039
550,0.96916299559471364
600,0.96916299559471364
650,0.96916299559471364
700,0.96916299559471364
750,0.96916299559471364
800,0.96916299559471364
850,0.96916299559471364
900,0.96916299559471364
950,0.96916299559471364
1000,0.96916299559471364
1050,0.96916299559471364
1100,0.96916299559471364
1150,0.96916299559471364
1200,0.96916299559471364
1250,0.96916299559471364
1300,0.96916299559471364
1350,0.96916299559471364
1400,0.96916299559471364
1450,0.96916299559471364
1500,0.96916299559471364
1550,0.96916299559471364
1600,0.96916299559471364
1650,0.96916299559471364
1700,0.96916299559471364
1750,0.96916299559471364
1800,0.96916299559471364
1850,0.96916299559471364
1900,0.96916299559471364
1950,0.96916299559471364
