0,0.24323798404358823
50,0.46701692936368944
100,0.8951157812804047
150,0.9048453006421483
200,0.94376337808912236
250,0.93403385872737887
300,0.94376337808912236
350,0.98268145553609654
400,0.95349289745086596
450,0.96322241681260945
500,0.96322241681260945
550,0.96322241681260945
600,0.96322241681260945
650,0.97295193617435294
700,0.96322241681260945
750,0.97295193617435294
800,0.98268145553609654
850,0.98268145553609654
900,0.98268145553609654
950,0.99241097489784003
1000,0.97295193617435294
1050,0.98268145553609654
1100,0.96322241681260945
1150,0.97295193617435294
1200,0.95349289745086596
1250,0.96322241681260945
1300,0.97295193617435294
1350,0.98268145553609654
1400,0.99241097489784003
1450,0.97295193617435294
1500,0.98268145553609654
1550,0.96322241681260945
1600,0.99241097489784003
1650,0.95349289745086596
1700,0.99241097489784003
1750,0.97295193617435294
1800,0.98268145553609654
1850,0.96322241681260945
1900,0.99241097489784003
1950,0.99241097489784003
